,signal_id,entropy,n5,n25,n75,n95,median,mean,std,var,rms,no_zero_crossings,no_mean_crossings,min_height,max_height,mean_height,min_width,max_width,mean_width,num_detect_peak,num_true_peaks,fault
1791,1791,13.592365756649292,46495,46495,-0.05999765427254635,-0.012200373933708875,0.011984339559565349,0.059294903591830705,0.00010977093142372496,-1.430925911725723e-08,0.10627229784489581,0.011293801289234245,0.03216220372051711,-10.085221494694,-3.4750369270788894,-5.903783586335396,1,2,1.125,9,8,0
1792,1792,13.592365756649292,69558,69558,-0.13749863684778846,-0.016252135705813853,0.016180138856711768,0.137263169122599,8.117416151698365e-05,2.541315884094805e-08,0.14846535846229691,0.022041962663338317,0.05178827840077052,-8.689336120157677,-1.463703580298839,-3.834197351153373,1,2,1.1724137931034482,34,29,0
1793,1793,13.592365756649292,56938,56938,-0.0625758217082434,-0.007783840274226073,0.007721160122851067,0.06194063723241865,3.2962598449870484e-05,1.573253279561505e-08,0.08636592780539742,0.007459073485687119,0.02678772100220498,-4.666269728431574,-3.884447819064423,-4.208051868580691,1,1,1.0,3,3,0
1794,1794,13.592365756649292,8126,8126,-0.006794014720421692,-0.0006184910961843926,0.0006063532429605445,0.006661263961262518,-5.698172529378098e-07,5.088236892076206e-10,0.004453250723847438,1.9831442009447737e-05,0.002261950697749597,-0.024155064566347306,0.026953969586340776,-0.002382612083591175,1,2,1.04929233772572,4300,4098,0
1795,1795,13.592365756649292,8800,8800,-0.009009790742073243,-0.0011411987467253581,0.0011543827963498288,0.008783335368083905,-1.7409804602408485e-06,2.7458973747402896e-10,0.005296940405027739,2.8057577654415423e-05,0.003035179571711171,-0.02236488809166204,0.03249351310390858,-0.007598862139750329,1,2,1.0536765554657739,9128,8663,0
1796,1796,13.592364023779174,2146,2148,-0.003072646531209287,-0.00015636907294469538,0.0001476159560755974,0.003240945645217818,-3.472896648482049e-06,3.30834942557513e-09,0.0029978968141077607,8.987385308037462e-06,0.001100964491561685,-0.018786347579525353,0.020335405652730287,-0.001627674229672917,1,2,1.0757261410788381,3111,2892,0
1797,1797,13.592364023779174,466,466,-0.00022938685428801618,-0.0001081975323002915,0.00011227511734679396,0.00020625570632386566,1.5862351148143716e-06,-6.579493677717839e-11,0.05794807649910481,0.0033579795699461026,0.0006069955439062006,3.6785718679708985,6.4819765524357855,4.926200009353794,1,1,1.0,7,7,0
1798,1798,13.592364023779174,444,444,-0.0002524329142217674,-8.150451404320691e-05,8.843076691000817e-05,0.00023543455092802637,4.677520172080563e-06,-6.179948192817191e-10,0.011879404432683684,0.00014112024967526473,0.00017931643018906956,0.0,0.0,0.0,0,0,0.0,0,0,0
1799,1799,13.592364023779174,646,648,-0.0002539404161902681,-0.00011903126115742069,0.0001171553672634218,0.00023966531295620524,7.682883220283543e-06,4.990739012358902e-10,0.07621507388422497,0.00580873748717787,0.0008568077759510839,2.530041393103515,7.99818304531464,5.158601853639913,1,1,1.0,8,8,0
1800,1800,13.592365756649292,56656,56658,-0.21352145554861773,-0.07425949561486811,0.07302599360033124,0.21326417351830904,-0.0003082502072189186,8.25009212176331e-08,0.13314691642141882,0.01772810135253229,0.09771886802605417,0.41382312356224205,1.3097303371943276,0.5298502267951728,1,3,1.0467997247075018,1521,1453,0
1801,1801,13.592365756649292,56106,56106,-0.1939121418476136,-0.06896702409390976,0.06819786788518645,0.19487759022196047,-0.0006650990552525826,7.027611806566057e-08,0.11884927198656962,0.014125149451737604,0.08921459750605604,-1.0855131004827046,-0.5238307473762482,-0.5891949922507422,1,1,1.0,90,90,0
1802,1802,13.592365756649292,57308,57308,-0.11844870076797384,-0.03856126956057171,0.03756502089768965,0.12013540845514575,-0.0004402116716661908,8.733704105349725e-08,0.07312837839242439,0.005347759726305603,0.05287178042289051,-0.9516297311507493,0.8873577103268628,-0.4242338064400793,1,1,1.0,6,6,0
1803,1803,13.592360558038939,1356,1358,-0.0002069363991761719,-9.703813888606305e-05,9.460806347938444e-05,0.00021015362027706485,1.296818158635915e-06,-3.1413953307598664e-10,0.4235221091633259,0.1793709769501521,0.008161309898315872,15.16273643537108,31.98081966302154,20.953665977331994,1,1,1.0,9,9,1
1804,1804,13.592360558038939,598,600,-0.00020331217359768062,-9.218710797398444e-05,9.326330261050231e-05,0.00020240873738597282,2.987178238100796e-06,1.8521749053629947e-10,0.09874906230536315,0.009751377306188493,0.0013548724798944833,6.825887883094081,10.733085388872244,8.926051976364212,1,1,1.0,5,5,0
1805,1805,13.592360558038939,1154,1154,-0.00021191025188702637,-8.906956685983403e-05,9.174630602881706e-05,0.0002250491846271796,1.3922474693117692e-06,2.2121235136004034e-10,0.4384384440451792,0.19222826921675773,0.008491531414963937,-27.391818969280962,21.750364707493546,-16.690008216457958,1,1,1.0,15,15,1
1806,1806,13.592365756649292,93541,93543,-0.09407631442704378,-0.009479365059554823,0.009511615134109697,0.09479669509497958,-2.868223333507558e-06,1.253365182588864e-07,0.28302283881441115,0.08010192729056814,0.04393713730396516,4.5263970997894525,21.97341398330381,8.682702415798971,1,2,1.213235294117647,165,136,0
1807,1807,13.592365756649292,91859,91859,-0.0969884262214018,-0.010738957002913496,0.01076087295381356,0.09747545742675144,3.7754977721959904e-06,1.3618118071850836e-07,0.1454208655738099,0.021147228144236092,0.03974637961280216,-8.523812486542985,7.095405543681953,-4.521543615716859,1,1,1.0,10,10,0
1808,1808,13.592365756649292,89524,89522,-0.10023001550783181,-0.00975351172534733,0.009628434030646726,0.10191356241777007,8.004516356407976e-07,9.163351970514023e-08,0.2914524571159015,0.08494453475889639,0.04555384474968832,-20.26129671889648,-11.335400849792135,-14.263462706401475,1,1,1.0,10,10,0
1809,1809,13.592365756649292,62370,62370,-0.18006332105059003,-0.05923232187327265,0.05945915987583028,0.18159576756860837,-0.0006507023545729851,2.1739264848099368e-07,0.5786237249380737,0.3348054150612116,0.11150447882087049,7.219290097817421,22.287486225733257,10.81903273342407,1,2,1.2727272727272727,70,55,0
1810,1810,13.592365756649292,62526,62526,-0.15355981302349364,-0.04953273358611199,0.049867434684163214,0.15471892820682367,-0.0005112997900873495,1.8184026876837364e-07,0.7711824425365521,0.5947223596766424,0.10074590581962341,12.940355600191225,44.65038600126324,20.74539490036926,1,2,1.0454545454545454,69,66,0
1811,1811,13.592365756649292,64308,64306,-0.11143162133943889,-0.03377760562755672,0.03392509027557944,0.11183667282671408,-0.00039387587911221544,1.9972651356832462e-07,0.6214263903996042,0.3861707586850814,0.07704722070905085,0.0,0.0,0.0,0,0,0.0,0,0,0
1812,1812,13.592365756649292,81376,81378,-0.24580071037713835,-0.008162324165481127,0.00832443363975166,0.2399763362075646,-8.467896890351767e-07,1.2599908018296207e-07,0.40869726577404647,0.16703345505118156,0.08311851100665374,0.0,0.0,0.0,0,0,0.0,0,0,0
1813,1813,13.592365756649292,86438,86440,-0.2932406718604719,-0.024003969148787774,0.024232488628045168,0.2902531177843625,0.0001985927009187094,1.7822235159885687e-06,0.47269593771186075,0.22344144952929532,0.1089683436042178,-25.208694921596916,-15.805938608445265,-19.78713519577438,1,2,1.2,6,5,0
1814,1814,13.592365756649292,83646,83644,-0.278982716868777,-0.017215819595827964,0.017317771455024555,0.2740799602654912,0.00014350715062505515,8.628763617884287e-08,0.4682226269700842,0.21923242840676663,0.09900503059941979,-28.969796990442905,-28.969796990442905,-28.969796990442905,1,1,1.0,1,1,0
1815,1815,13.592365756649292,314,314,-0.0002052920379984613,-0.00010510115267736708,0.00010190730016201854,0.00021109098533962368,1.1728482611772506e-06,-7.395558900568175e-11,0.0719753520088988,0.005180451296804894,0.0008478024044691614,-5.60683536884715,6.068368720271877,0.2749030508933554,1,1,1.0,4,4,0
1816,1816,13.592362290909056,678,678,-0.00021856856078752429,-9.460052099719007e-05,9.806613662277641e-05,0.00021197795875416145,-2.6312053265087343e-06,-1.845927137677164e-10,0.01698018661585401,0.00028832673750922767,0.0002244517847832392,-3.2450969703099233,-0.9394011509048248,-1.708354282644698,1,1,1.0,3,3,0
1817,1817,13.592364023779174,1134,1134,-0.00024065980963019484,-0.0001145539300928533,0.0001152474797589953,0.00023624746769197456,5.776491972753206e-06,-2.212027271932037e-11,0.10924739583582897,0.0119349934969103,0.0012668514893147687,-12.13261807535747,-6.186070017629437,-8.827903646313183,1,1,1.0,7,7,0
1818,1818,13.592364023779174,646,646,-0.00021036910164706768,-0.00011155193114520401,0.00011287516106861517,0.0002360487433928693,-1.860568278999608e-06,-2.3091076864202632e-10,0.5645308775651552,0.3186951117244843,0.005182644766909643,-56.892570885453836,-53.31830079109474,-55.10543583827429,1,1,1.0,2,2,0
1819,1819,13.592364023779174,3396,3396,-0.0003668746252602162,-0.00014079977850478542,0.00013533147530253586,0.0003784612504258431,-6.394814260346493e-06,9.707971006748975e-11,0.22049605378032222,0.04861850973269475,0.0029071168985365286,0.0,0.0,0.0,0,0,0.0,0,0,0
1820,1820,13.592364023779174,2494,2494,-0.0003449152795703014,-0.0001378279248207548,0.000135979958605148,0.0003264331179234857,5.0010651619913915e-06,-1.2983459992373265e-10,0.548560416025505,0.30091853003007507,0.005722791048342493,-45.32423717650964,-12.68383281143456,-26.866545061958792,1,2,1.5714285714285714,11,7,0
1821,1821,13.592365756649292,84164,84164,-0.1160669717705798,-0.0012606480047354651,0.0011903456537609713,0.11540945637126579,6.670111289963643e-07,-1.5441056075936152e-10,0.45966112020681577,0.21128834542978472,0.05845557602392912,-22.220518027580447,16.70004806119919,-12.029186475965759,1,2,1.0172413793103448,118,116,0
1822,1822,13.592365756649292,87080,87080,-0.11296158028908429,-0.0030520682165038338,0.0028759077368034625,0.11437904644808389,-4.810436793789563e-06,1.7350392352205738e-09,0.19490042653830975,0.037986176264815076,0.04294453536011234,-13.682142647720926,-3.6532944618578274,-5.482574571431916,1,3,1.0327868852459017,126,122,0
1823,1823,13.592365756649292,85502,85502,-0.12293473592409272,-0.0025260774650242013,0.002311794798536937,0.12342169118886612,7.039248942852794e-06,2.2143028646130924e-09,0.41313518967160506,0.1706806849449931,0.05734996823207172,-23.981800043744194,-9.501784560845694,-12.334660589488692,1,2,1.0119047619047619,85,84,0
1824,1824,13.592365756649292,86274,86272,-0.06181375691282263,-0.007519296047078211,0.007641976996856981,0.06180730557605832,6.922616982762975e-06,-7.1553768638462015e-09,0.3027958650628401,0.09168533589915367,0.033471582559691744,-27.748274294547556,-15.805011314753438,-20.174208130240046,1,1,1.0,13,13,1
1825,1825,13.592365756649292,91446,91446,-0.0745618296568864,-0.010475536073434988,0.01047364243425275,0.07490604254675061,4.8092789759479615e-05,-4.918975069220868e-09,0.11397558888966663,0.0129904348627463,0.032443888534773355,-5.876232845486719,7.9702809631146,4.254634006088769,1,1,1.0,24,24,0
1826,1826,13.592365756649292,89524,89524,-0.0794707520027523,-0.010769429988226609,0.01071790323681121,0.08030950118917042,4.213567729749457e-05,-2.468708303305088e-08,0.27882137401267076,0.07774135860631362,0.04094461703459102,-12.96335040829405,15.130146495314671,4.7720936927955195,1,1,1.0,12,12,1
1827,1827,13.592365756649292,45820,45820,-0.034379958842266585,-0.008274703691348861,0.008205943664902016,0.03456994666843726,-4.813289489646877e-06,-1.567559818001777e-08,1.4840984471917285,2.2025482009568993,0.07493658337532459,55.34693121442511,66.04404370445808,61.32221081334866,1,1,1.0,4,4,0
1828,1828,13.592365756649292,52882,52882,-0.04898659375294976,-0.013693491750018438,0.013748205546284531,0.049166865861745616,-7.724017182297871e-05,-3.7101188490867484e-09,1.422810096874497,2.0243885717680152,0.08132497457104246,-64.8249631884061,-52.12467492040232,-57.901893138179354,1,1,1.0,3,3,0
1829,1829,13.592365756649292,34556,34558,-0.006878981531623829,-0.000900111291039174,0.0009320834457792609,0.00685695777664534,9.486382293033557e-07,-6.036804589559491e-09,1.173710761584952,1.3775969518603282,0.06196640488297913,-50.83805335458926,-24.214549263531246,-33.81337702734766,1,1,1.0,10,10,0
1830,1830,13.592365756649292,75812,75812,-0.06794709703089498,-0.0020364808781394572,0.0020227004748774036,0.06755789167899695,1.2283485643749259e-05,-2.6061592662190714e-09,0.6979845326198204,0.4871824077765092,0.044980330910085686,33.566588299891876,45.14738679581399,39.56842834859845,1,1,1.0,3,3,0
1831,1831,13.592365756649292,74643,74643,-0.06745522936051777,-0.0027542276979453106,0.0027699151163464997,0.06714905808846237,1.4839526667476122e-05,-4.203293073616588e-08,0.3440587586030804,0.11837642937149273,0.032942683507496524,16.178405014596706,35.55707083389103,23.94005409523337,1,1,1.0,5,5,0
1832,1832,13.592365756649292,76009,76011,-0.08466304172269429,-0.0033853079983590106,0.0032831349353088513,0.0849609208614833,3.950061454816023e-06,-4.69580274100586e-08,0.8943136305600851,0.7997968698055603,0.049118314049965195,53.537475889598,60.50834212784997,57.1303064956071,1,1,1.0,3,3,0
1833,1833,13.592365756649292,71284,71284,-0.04420373294584392,-0.0002894349506554761,0.0002967181977631128,0.04476360076029174,-1.4990237877654522e-06,-6.016094207872312e-10,0.6393965348918846,0.408827928831749,0.031691008428125604,-61.66814569541097,-27.2197058520537,-38.662838561221236,1,3,1.1666666666666667,14,12,0
1834,1834,13.592365756649292,119302,119302,-0.10541362210253505,-0.0006503106901138977,0.0006646377909786949,0.10540965398546824,-1.099795736436704e-05,1.6422191393765395e-09,0.5786005581985347,0.33477860594765596,0.042512310923662665,0.0,0.0,0.0,0,0,0.0,0,0,0
1835,1835,13.592365756649292,88784,88778,-0.07604540374818124,-0.0005391014330928812,0.0005427407518574512,0.07639397130742961,-4.847745166181028e-06,7.345860297944179e-09,0.6593102692204561,0.4346900310995503,0.040849231316007394,-45.98732022146627,-21.374222802833636,-29.43130023421277,1,3,1.45,29,20,0
1836,1836,13.592365756649292,17552,17552,-0.016636706883212858,-0.0038148296265108073,0.0037374074485585496,0.016825388458042087,-7.094020659792477e-08,1.0801285689486297e-08,3.926359652293087,15.41630011915509,0.18238530454650906,-100.80656238575273,-100.80656238575273,-100.80656238575273,1,1,1.0,1,1,0
1837,1837,13.592365756649292,24496,24496,-0.020049312949579567,-0.005199239375952125,0.005299466515094942,0.01987744102676369,3.865924744106408e-06,9.06110800238908e-09,1.1685455371077944,1.365498672294544,0.05061202925706546,-46.17356553824918,-39.047859495030465,-43.485085920783284,1,1,1.0,4,4,0
1838,1838,13.592365756649292,18574,18574,-0.009529070550038907,-0.002118800652135988,0.0020888291577332296,0.009743641875745071,-1.0531365095545198e-05,-1.50028894493424e-08,3.7267993465443596,13.889033369403466,0.15993665267152823,0.0,0.0,0.0,0,0,0.0,0,0,0
1839,1839,13.592365756649292,29610,29610,-0.013514975470212498,-0.0031425226604273604,0.0031669276490928766,0.013559324116390664,-7.725818186088418e-06,1.2015754935672931e-08,0.008591294981630148,7.381034946138337e-05,0.00545321297049466,-0.11513158778317134,-0.04467868473493297,-0.05721555192236402,1,2,1.0147058823529411,207,204,0
1840,1840,13.592365756649292,25156,25156,-0.009702449229897601,-0.002065989948397018,0.002043261906355731,0.009707537221216532,5.346928684701879e-06,1.040055303255093e-08,0.011281521655665082,0.0001272727308672402,0.003844745578515139,0.0,0.0,0.0,0,0,0.0,0,0,0
1841,1841,13.592364023779174,6424,6424,-0.0010480091508655142,-0.00026257145277330807,0.0002747586446951722,0.001001887717127658,1.256792017034769e-05,1.4448677153793568e-10,0.0017796821067179657,3.1672684009720964e-06,0.0004926220551608578,0.0,0.0,0.0,0,0,0.0,0,0,0
1842,1842,13.592365756649292,15168,15166,-0.009119038607421803,-0.0011825742905520187,0.001136646777729844,0.009220429522750349,-6.709293453255327e-06,2.4228078135560733e-08,4.648897411394709,21.612247141672427,0.24216935202271211,98.27392193149798,98.27392193149798,98.27392193149798,1,1,1.0,1,1,0
1843,1843,13.592365756649292,14094,14096,-0.010210680984618152,-0.0015843893089018124,0.0015900732513660643,0.010236512053196731,-8.61896965353992e-06,2.5881418141928986e-08,1.4392085640579175,2.071321290857653,0.05409168431285416,-121.58412505146168,-54.79678267045755,-82.72658249140903,1,1,1.0,3,3,0
1844,1844,13.592364023779174,6080,6080,-0.003051733638664799,-0.00013237929784626346,0.0001367239496632422,0.0031207846786058305,-1.7272161052517276e-06,1.9377621442065091e-10,4.283756291837484,18.350567967857234,0.18506525033948515,0.0,0.0,0.0,0,0,0.0,0,0,0
1845,1845,13.592365756649292,103352,103352,-0.2152354788326292,-0.035970819929861786,0.035643007273477245,0.21885113321681035,9.42961491894323e-05,-5.564826497399794e-08,2.9841563111954654,8.905188889647729,0.28120671961634097,0.0,0.0,0.0,0,0,0.0,0,0,0
1846,1846,13.592365756649292,101116,101116,-0.20297840151411908,-0.031602379936107816,0.031548290034876914,0.20480705589122256,4.0899729095933424e-05,-5.4537131931498854e-08,0.7517901481046114,0.5651884267871535,0.11165404109281882,0.0,0.0,0.0,0,0,0.0,0,0,0
1847,1847,13.592365756649292,96222,96218,-0.12541266027717465,-0.013610211433644714,0.013558704387843346,0.12689015151191013,-6.360226302315475e-05,-4.024672125776143e-08,2.664084191221299,7.097344577915243,0.20030959167503135,0.0,0.0,0.0,0,0,0.0,0,0,0
1848,1848,13.592365756649292,76392,76392,-0.05316103986002911,-0.0006246301690078226,0.0006349940845362667,0.05407884028848489,-9.019164192380913e-06,-8.882211804241805e-08,0.38295167594024815,0.14665198610544483,0.031512166078897806,5.8639364199048565,25.615249198948824,10.900694808245087,1,2,1.2792792792792793,142,111,0
1849,1849,13.592365756649292,77896,77906,-0.06265046690768425,-0.001053541756206755,0.001012375573716251,0.06294800201899413,-2.3164080831250544e-06,-1.7923432482799444e-07,0.16869865712821366,0.02845923691686259,0.02694699040323521,3.9138334806365545,9.670780820749728,5.528751984637323,1,1,1.0,42,42,0
1850,1850,13.592365756649292,74176,74180,-0.062148378965753356,-0.0010403982180706706,0.0010617033572843937,0.06354901589132471,1.1471668894813547e-05,-9.873260586694882e-08,0.3960165716244089,0.1568291250011506,0.03497659276191438,-21.092955987607994,21.541083156042053,8.325835493589539,1,1,1.0,7,7,0
1851,1851,13.592364023779174,772,772,-0.00020729952873237424,-9.392226847371177e-05,9.640242564490364e-05,0.0002156406118031917,-7.874043227218408e-06,-1.9381389703482089e-10,0.952609886703961,0.9074655962461334,0.013507738566447386,0.0,0.0,0.0,0,0,0.0,0,0,0
1852,1852,13.592364023779174,648,648,-0.00019544588805522347,-9.610968132633957e-05,8.95687903983422e-05,0.00021553207899889236,7.767940896741266e-06,-1.1109578759131645e-10,0.46982977114925484,0.2207400138581612,0.004853009748883838,-49.77583031139203,-49.77583031139203,-49.77583031139203,1,1,1.0,1,1,0
1853,1853,13.592365756649292,1140,1140,-0.00022631027131900794,-0.00010457293852361715,8.833027636612201e-05,0.00021990987400362082,8.876419464343144e-06,2.0894602511013516e-10,0.8961411803545034,0.8030690151271627,0.014440258251200834,55.631814377649214,55.631814377649214,55.631814377649214,1,1,1.0,1,1,0
1854,1854,13.592365756649292,17262,17274,-0.019457593076369052,-0.005077413719035029,0.0051542571804361614,0.019288673223804054,1.701325806102716e-05,-1.5591967104573774e-06,0.018723024919938998,0.0003505516621526567,0.00893776643929731,-0.46340389954530536,0.6566086934563025,0.3581642724357993,1,1,1.0,64,64,0
1855,1855,13.592365756649292,33316,33310,-0.03233479098875023,-0.007253235334631292,0.007294459716195689,0.031983448956836275,7.263492912912284e-06,3.9873363318186525e-07,0.06307258720549559,0.003978151256794847,0.02145650816457555,-1.0575129240286678,0.1561562093937745,-0.010310177125798809,1,3,1.0937333095958697,36861,33702,0
1856,1856,13.592365756649292,10226,10214,-0.007660469487482758,-0.0014881200089442714,0.001512106876787378,0.007752670369088217,-2.32942154330118e-05,-1.999129816436811e-07,0.004779466644506826,2.2843301405953342e-05,0.002915512491083897,-0.010692082509589085,0.028237240548657283,0.00014732373268854483,1,2,1.093768383073846,55780,50998,0
1857,1857,13.592365756649292,718,718,-0.000434037694535494,-0.00012902587254148834,0.00014405154221552863,0.0003654268669684768,1.84310879411953e-05,-1.350224922633941e-10,0.20128704900491767,0.04051647609710813,0.0031593117436295743,9.666861463918357,14.03960377048352,11.522950894162124,1,1,1.0,3,3,0
1858,1858,13.592365756649292,336,336,-0.0003651008141684287,-0.0001439116599986079,0.00012971855421356482,0.0003603499760641782,1.579499675941065e-05,1.8106699191590062e-10,0.010914121630680826,0.00011911805096929509,0.00026282328613745723,0.7840229051323568,0.7840229051323568,0.7840229051323568,1,1,1.0,1,1,0
1859,1859,13.592365756649292,614,614,-0.0004261751876935449,-0.000121720713163187,0.00014450343238969765,0.00036410294691151506,2.7587177086729753e-05,-5.7708130449339534e-11,0.2105950368913626,0.044350269563274376,0.002997254288746977,-17.30889773800356,13.323116120241686,-10.264882698619774,1,1,1.0,6,6,0
1860,1860,13.592365756649292,62560,62560,-0.04402114665139005,-0.0008903770180523907,0.0008879711000915336,0.04503835607414203,-5.911732682051252e-06,-1.272417154723322e-09,0.5354062692798504,0.2866598731841676,0.037010579650487985,7.269059180123307,30.77184014992409,13.308650173703464,1,2,1.1818181818181819,143,121,1
1861,1861,13.592365756649292,73482,73482,-0.06486977295801762,-0.0017002791570255305,0.0016881710787073345,0.0665793769368129,2.146707380745738e-06,4.938980133726592e-09,0.1930930812560569,0.03728493802895819,0.029655246133969245,3.1563084469103213,10.668457485608855,4.766310355653819,1,3,1.0833333333333333,91,84,0
1862,1862,13.592365756649292,64965,64967,-0.05827612135318851,-0.0014231018224615255,0.0014064927172245945,0.059707236627713975,-1.3219091146154938e-05,-7.329355806154924e-09,0.5110038650628739,0.26112495010919584,0.041474839651071814,11.585355070363207,22.982702289630463,14.755053699946334,1,2,1.1842105263157894,45,38,1
1863,1863,13.592365756649292,46036,46036,-0.08028180179410685,-0.02458033315074193,0.02479914364266378,0.07906330138498417,0.00039210875456423266,-1.122327127396492e-07,0.15691294073988737,0.024621670971639403,0.03648450034625349,12.958418970681814,21.594772741805798,17.276595856243805,1,1,1.0,2,2,0
1864,1864,13.592365756649292,39232,39230,-0.03573518123707515,-0.008320010929375066,0.008441767261636347,0.035245395092463015,0.00011244762833939603,-1.9617453721482511e-07,0.05897705292594339,0.003478292771829528,0.015483393665473983,1.3584116700209545,5.292320684300399,2.5004477561742644,1,2,1.0517241379310345,61,58,0
1865,1865,13.592365756649292,13718,13704,-0.0029880539794187476,-0.00037298966497845143,0.00033373349350540593,0.003000906350988682,1.4301368445046592e-05,6.656919830144289e-08,0.05369963551026549,0.0028836508539353666,0.001571544344330621,5.6489409253212735,8.297687009122397,6.973313967221835,1,1,1.0,2,2,0
1866,1866,13.592365756649292,62478,62480,-0.3143121164751472,-0.09805381560970972,0.10006399365148744,0.3112058387070527,2.8255959874101677e-05,-3.036367007347186e-07,0.2900951226197634,0.08415518016777555,0.14420533662671273,-8.172693301453728,7.469704900560878,2.1673585255875154,1,1,1.0,3,3,0
1867,1867,13.592365756649292,70683,70683,-0.2569770493718728,-0.07600824459069333,0.07741147498848489,0.25415932451233103,-0.00023372291911272214,-1.1623194216666561e-07,0.2424270027446958,0.058770851659776746,0.1161415316049455,1.7248157479491866,16.34706329403728,3.519073350871809,1,4,1.0474777448071217,353,337,0
1868,1868,13.592365756649292,65188,65188,-0.17986585885588793,-0.051971782313442016,0.05290276498466495,0.1781599175455536,-1.269306054041408e-05,-2.194812572441097e-07,0.20737792479360603,0.043005603691702525,0.08151486654665241,-7.8870149470078506,8.815532634791966,4.0582141946789285,1,1,1.0,5,5,0
1869,1869,13.592365756649292,81480,81480,-0.22927982013743733,-0.017452476746715018,0.01768170086733889,0.22406079357402758,7.170302113834737e-06,1.6318442098398486e-07,0.18514773056026618,0.03427968213161692,0.0785797433884096,-1.1450991083612934,1.1438544495576437,0.2419091156170564,1,1,1.0,709,709,0
1870,1870,13.592365756649292,88858,88858,-0.2627661167475324,-0.03987488379880322,0.040348404882559086,0.2604634609790066,0.00014911998698430295,1.500863733026866e-07,0.21252078389696583,0.045165083588180846,0.1040570597576891,-1.3382008590594747,1.2685699317150299,0.184921009552437,1,2,1.0032102728731942,625,623,0
1871,1871,13.592365756649292,80688,80688,-0.2596312439809701,-0.03312215717163447,0.03342106559421798,0.2554031478296481,0.00017735569468868562,2.0784919722793148e-07,0.20737267198260956,0.04300342508520698,0.09774930252539249,-1.2524929830200815,1.2195674052706869,-0.01723175587425074,1,2,1.0015552099533438,644,643,0
1872,1872,13.592365756649292,21078,21078,-0.03181477206041663,-0.009504982325953648,0.009552801045454196,0.031514376497051785,5.8255385116723346e-05,4.499889924130358e-08,0.020415529661939637,0.0004167938513775371,0.01395386652200092,-0.16150291132056793,0.1735090916095663,-0.019983966183939675,1,2,1.0015197568389058,1318,1316,0
1873,1873,13.592365756649292,32012,32012,-0.0427520934845119,-0.013301898667686274,0.013359345058671757,0.042531406814211435,7.68638677053346e-05,6.676416509772272e-08,0.030184720450942067,0.0009111173487015202,0.019544698511690817,-0.3210540924156966,0.31800769500351933,0.07718125746035341,1,1,1.0,226,226,0
1874,1874,13.592365756649292,20904,20904,-0.017068497241103042,-0.00494863121200062,0.004974887258026417,0.016835360290730246,5.815158016453381e-05,1.6112831797547654e-08,0.011200043741196767,0.00012544097980472088,0.007454455207260128,-0.18880234118584127,0.15031559053932142,-0.008707015638579594,1,1,1.0,65,65,0
1875,1875,13.592365756649292,58160,58160,-0.09826260095148065,-0.02124354038186893,0.0212930913789684,0.09705569253222124,-8.552894220770213e-05,1.5903836201221042e-07,0.09729070172532792,0.009465480642206724,0.045861468097909995,0.1416701417620274,0.7549119319213737,0.3009690596776073,1,2,1.0067165611207063,5246,5211,0
1876,1876,13.592365756649292,83130,83128,-0.2148128576948271,-0.030307516976644244,0.030263941744962608,0.21544309957881744,3.987363438540115e-06,2.622903671379539e-07,0.15420296538502842,0.02377855453353627,0.07872416155890825,-0.8666804961066674,0.887647593367614,-0.0018367317102455179,1,1,1.0,924,924,0
1877,1877,13.592365756649292,69948,69948,-0.1042615938494452,-0.013562936686550509,0.013546783009847019,0.10395407596450511,4.541669221147515e-06,6.975183200285302e-08,0.08883486370446456,0.007891633009390794,0.039630634294226606,0.1366211349486095,0.670331282435976,0.2758046754313791,1,2,1.0031550265309048,6995,6973,0
1878,1878,13.592365756649292,42572,42570,-0.03615707009059399,-0.0013945067726535143,0.0013953629583807192,0.036974263884367344,-7.670436691142868e-06,-3.5281379537503916e-08,0.191279384730214,0.036587803022769226,0.023868374927598156,-19.266268268371125,-19.266268268371125,-19.266268268371125,1,1,1.0,1,1,0
1879,1879,13.592365756649292,44574,44570,-0.06751965037033023,-0.004904806167954856,0.004862125936954342,0.07052309141789759,4.753568403259578e-05,-6.657682167768778e-08,0.18989820920500824,0.036061329859269076,0.035378161348115084,0.0,0.0,0.0,0,0,0.0,0,0,0
1880,1880,13.592365756649292,44290,44286,-0.06034762765458604,-0.003846710628542624,0.0038761188400586732,0.06151650150620959,9.31976011919744e-06,-5.324140555978469e-08,0.18943118982313983,0.03588417567781044,0.03189376362246414,0.0,0.0,0.0,0,0,0.0,0,0,0
1881,1881,13.592364023779174,506,506,-0.00019653373972161603,-0.00010435428287736137,9.997245264870003e-05,0.00018356485916033448,2.7677749017129827e-06,2.1300213941209835e-10,0.08647095184261741,0.00747722551256826,0.0009393444125504831,5.202179696600842,10.008330110365977,6.644717952968072,1,1,1.0,4,4,0
1882,1882,13.592364023779174,276,276,-0.00019891294123262072,-9.496804811948145e-05,8.931418500335297e-05,0.00018282308930519516,9.940153145038266e-06,-3.5032916984987193e-10,0.010862402818782594,0.00011799179499749605,0.00018086794371883943,0.47438666844233346,1.53398616743213,1.02320013605937,1,2,1.25,10,8,0
