,signal_id,entropy,n5,n25,n75,n95,median,mean,std,var,rms,no_zero_crossings,no_mean_crossings,min_height,max_height,mean_height,min_width,max_width,mean_width,num_detect_peak,num_true_peaks,fault
1557,1557,12.897393158748715,-0.012557319855052373,-0.002322073847887296,0.0025985042521260437,0.012630932980009921,9.084772346135139e-05,0.00011205753184318064,0.007431307639439134,5.5224333231986443e-05,0.004660842380276806,5568,5632,0.0,0.0,0.0,0,0,0.0,0,0,0
1558,1558,12.887455901669863,-0.019762412896503177,-0.005487854486131205,0.005762622195920386,0.01993472743306329,9.822575346540852e-05,0.00011625507800400219,0.018036463209336242,0.00032531400510173983,0.00919577584362897,8616,8552,0.0,0.0,0.0,0,0,0.0,0,0,0
1559,1559,12.898386979369546,-0.0045280437613239854,-0.00021170552690641387,0.00047603279768404505,0.0046745493114272434,0.00010180890808975107,0.000118571029848118,0.003395681051401338,1.1530649802846096e-05,0.0015919572134805587,3524,3932,0.0,0.0,0.0,0,0,0.0,0,0,0
1560,1560,12.896024727193588,-0.40126750210666345,-0.14580187945442047,0.1391819174374378,0.4245992640853985,-0.005263497760413571,0.00011660451294650592,0.6242173934484511,0.3896473542835784,0.21543188997251903,29244,29248,7.000827484701157,8.907651991181407,7.552964634686148,1,1,1.0,5,5,0
1561,1561,12.897726211202546,-0.33409660570177574,-0.10949468203305157,0.10737660540169958,0.34681456617554485,-0.002542666236349689,0.00011666184226500579,0.9390698629979068,0.8818522075909074,0.1886103487348263,44582,44584,7.788219427498358,9.125996805364311,8.393738164921324,1,2,1.5,3,2,0
1562,1562,12.906505719390905,-0.2589762648027789,-0.08640857308902028,0.08431695489454327,0.2688824067139449,-0.0018208107013073516,0.00011627761814530023,0.4860767029588567,0.23627056115935258,0.1323127706492626,39298,39304,0.0,0.0,0.0,0,0,0.0,0,0,0
1563,1563,12.905728598002927,-0.00017639925968033766,1.3148298458887098e-06,0.0001697852426985058,0.00044197896175228663,7.475900272124747e-05,9.443397526142885e-05,0.01337369435418322,0.0001788557006791121,0.0006012966670336828,1820,1722,0.0,0.0,0.0,0,0,0.0,0,0,0
1564,1564,12.902526851847616,-0.05958623787089472,-0.002648103141738467,0.0028445821852560726,0.06020627078773256,8.188516343921037e-05,8.636912454937549e-05,0.21663845186290095,0.046932218825554456,0.03749069832735991,23427,23529,-17.38128920210422,-7.091739736544326,-12.236514469324273,1,1,1.0,2,2,0
1565,1565,12.898464540934077,-0.023488949418825993,-0.0012126455163901095,0.0014356360642140409,0.022708494240750842,9.705771063739377e-05,9.059775730659279e-05,0.08838286090801337,0.007811530102285238,0.019744090789825523,18764,18938,7.8368893720214405,7.8368893720214405,7.8368893720214405,1,1,1.0,1,1,0
1566,1566,12.90218293175331,-0.25633412967580865,-0.08667526608102971,0.08551749483373694,0.25997829553044594,6.366444362271295e-05,9.751963207694268e-05,0.7712932127561944,0.5948932200437722,0.12757002373528323,29180,29186,-16.29417944380165,-9.664160496055512,-12.97916996992858,1,1,1.0,2,2,0
1567,1567,12.90436904607278,-0.20742786849895367,-0.0681299819994301,0.06749519513839886,0.21250998731174703,-0.0009292295889800073,0.00010380792403632722,0.33500662326886255,0.11222943763400559,0.09801863902099758,30186,30198,-21.440915326073196,-21.440915326073196,-21.440915326073196,1,1,1.0,1,1,0
1568,1568,12.900069465044691,-0.1497230409187372,-0.046106687471872965,0.04588650297751684,0.15130305025132224,-3.206114853693265e-05,0.0001116535555022526,0.5468714038087199,0.29906833230371993,0.07419949018944286,30337,30337,-9.282442989241916,-9.282442989241916,-9.282442989241916,1,1,1.0,1,1,0
1569,1569,12.904257117607385,-0.23493940219909124,-0.022111790864152603,0.021938452617026982,0.23867980797442115,-5.6305073868667677e-05,0.00010748673583628543,4.780374493997285,22.8519803028598,0.36050226926842155,48898,48890,-7.487790830235086,31.517439828165013,10.95711520548173,1,2,1.1538461538461537,15,13,0
1570,1570,12.903435925837869,-0.20663804568845823,-0.017880753945851105,0.017920986139581707,0.2080750922081903,2.2120928004021323e-05,0.00011028078380305846,1.589673892070639,2.5270630831310137,0.15223430615203318,44161,44159,-9.574568062492423,32.329530426727516,1.1672983762447107,1,2,1.1111111111111112,10,9,0
1571,1571,12.892245562352793,-0.12991055980147753,-0.009113369447597108,0.009236954044101964,0.13115422727994072,0.00014219897638234613,0.00011236317513005031,4.749718837013774,22.559829030683478,0.3175620505455541,41820,41880,7.033874862680918,33.81997833578977,14.325841232707116,1,1,1.0,5,5,0
1572,1572,12.903057452971339,-0.38423049614363664,-0.12003692870522692,0.11991341114595766,0.3893107640093511,-0.001960762310807773,0.00010997706818648701,0.3515585359114927,0.12359340417223233,0.176371168691298,28706,28708,-10.534430888052333,7.49709994671157,-4.461713781615141,1,1,1.0,4,4,0
1573,1573,12.89402636337877,-0.23744995914309408,-0.06476414851041756,0.06495483375119226,0.23942896624176396,-0.0012411547900992304,0.0001077366986865508,0.1996132010131744,0.039845430018725966,0.10340168952508484,29886,29888,-10.3048239554437,9.753665207113603,-6.571986064281212,1,1,1.0,8,8,0
1574,1574,12.89745076221895,-0.15114095330281357,-0.03147287993552439,0.031372741482174504,0.15212564332110445,7.918975738974154e-05,0.00011843310597372137,0.20502449509503348,0.042035043588973406,0.06277410455343765,29998,30016,7.996691626621619,10.766547587407345,9.026743229427233,1,1,1.0,4,4,0
1575,1575,12.884864783722529,-0.3165046781205619,-0.015422251727077452,0.016112348713348545,0.3322291879333087,0.00018559303143561579,0.00010453720651101026,5.386132475734406,29.010423046160835,0.5882295436677647,44356,44398,-15.37152681604895,30.14021977115482,3.8758377110586792,1,2,1.0235294117647058,87,85,1
1576,1576,12.901382485854747,-0.5549388342657227,-0.009819612536876576,0.010150063394168907,0.6311560731396009,0.00011367283494045921,9.577563783514764e-05,5.005206443783665,25.052091544893525,0.7305686665571723,55138,55132,-31.290648283900563,28.00897094204684,-1.302586967731906,1,3,1.0347826086956522,119,115,1
1577,1577,12.908689843591503,-0.16906083283049878,-0.0021293273523896317,0.0023143560514804484,0.174233490870213,0.00012092014424869291,0.00011293897154379873,5.46462283113149,29.862102686523546,0.557652443833652,44203,44261,-12.90415135583762,12.500305143277348,2.5440440862494444,1,1,1.0,105,105,1
1578,1578,12.90309978928855,-0.011916739424632004,-0.0002022150572105197,0.0003699626266726666,0.012211123842290821,9.866913285705436e-05,8.845337030056738e-05,0.042861011778223504,0.001837066330653014,0.006846664226154845,23098,23620,0.0,0.0,0.0,0,0,0.0,0,0,0
1579,1579,12.89570365158753,-0.04335649614234782,-0.00266523172796429,0.0028760173363666652,0.04360896376553036,0.00010153388738132207,8.307672497102545e-05,0.05499341637652962,0.0030242758447623567,0.018658854600478378,38222,38422,0.0,0.0,0.0,0,0,0.0,0,0,0
1580,1580,12.892867190762345,-0.046405738404113765,-0.00214299735825052,0.0024133138496482687,0.04647694523833515,9.475910120038122e-05,9.062176440951135e-05,0.07323951604756558,0.005364026710881617,0.02043515704110354,35932,36000,-9.167062713683325,-8.634316233187121,-8.900689473435223,1,1,1.0,2,2,0
1581,1581,12.904510804146701,-0.26209299780393464,-0.09251699455735674,0.09288067295509705,0.2594516178563302,0.0011574723166489775,9.442781954544789e-05,0.16004377002400857,0.025614008323497747,0.12000365137919039,29757,29753,0.0,0.0,0.0,0,0,0.0,0,0,0
1582,1582,12.900733679635415,-0.1728746336447452,-0.056791223652381984,0.05763934376553426,0.16965325815971521,0.0014241491923741023,0.00010868469819541533,0.10854355721997304,0.011781703813965561,0.07737461124644984,30617,30607,0.0,0.0,0.0,0,0,0.0,0,0,0
1583,1583,12.896225347109764,-0.21234024723608574,-0.07380038040489723,0.07433062727374473,0.21244781877356392,0.0008320717553456092,0.0001053525673241961,0.15701296552024402,0.024653071341461334,0.10009190778003586,33520,33520,0.0,0.0,0.0,0,0,0.0,0,0,0
1584,1584,12.898624649007388,-0.02714458954974681,-0.00731993821206256,0.007497134657255433,0.027037073504565252,0.00012015447646929189,0.00010812496387694966,2.083805391426799,4.342244909339395,0.10360867334343957,13224,13232,-23.50729179283124,38.498199704220355,8.69859956858724,1,2,1.1,11,10,0
1585,1585,12.897603520571819,-0.03701460162278733,-0.00918425182896876,0.009307673208990508,0.03729243993151848,0.000188567710781129,0.00010871180652788336,0.412703334566368,0.17032404236219947,0.03622900934454401,18855,18829,0.0,0.0,0.0,0,0,0.0,0,0,0
1586,1586,12.89629304724835,-0.013584415523597126,-0.003468254563694373,0.003636132456110275,0.013656499716351078,0.00010902570964788083,0.00011271650711437324,0.01617468904405219,0.000261620565671782,0.006619241415491905,9555,9567,0.0,0.0,0.0,0,0,0.0,0,0,0
1587,1587,12.90367986531219,-0.13425800468622898,-0.016303971392765515,0.0163057574544605,0.13545124295393135,0.00015623647688611797,0.00010346115700456579,0.1479146731360167,0.021878750528934655,0.0529027143433555,43632,43614,-9.706401540159316,7.414772317314109,-2.1367124947477847,1,1,1.0,5,5,0
1588,1588,12.894639351716036,-0.16926488612895912,-0.03343385362161211,0.03322607524655885,0.17105390140177748,0.00019288892708946292,9.465130661663573e-05,0.26678331027132696,0.0711733346393271,0.08138614378291038,41214,41230,-13.36370238659787,16.55314691935794,-5.262588762121482,1,1,1.0,5,5,0
1589,1589,12.890428797985768,-0.17413597262283176,-0.029494773177831668,0.029389863793785054,0.17671848303546706,0.00017873457431250017,0.0001019906954130827,0.1470034582790823,0.02161001674600989,0.06986753074466506,42478,42496,0.0,0.0,0.0,0,0,0.0,0,0,0
1590,1590,12.902758557388289,-0.04552382035059045,-0.0017933286326599074,0.001956806449763704,0.04646797051330701,8.578634675293628e-05,8.676620434575466e-05,0.36243176285434436,0.13135678272570772,0.03156113351007016,39246,39430,-10.529526032852457,11.894765233618745,-3.0814042594147875,1,1,1.0,18,18,0
1591,1591,12.894463532839119,-0.057835232578789475,-0.0029483759384687502,0.0030550221746967754,0.058772110379551976,0.0001012548279568648,8.10679799198791e-05,0.18396906687314155,0.03384461756617443,0.02577942193756478,40726,40856,-7.782961915157822,13.149535183373253,5.330032263444351,1,1,1.0,4,4,0
1592,1592,12.88989145178188,-0.06865511759952558,-0.0033668749151902766,0.0034550932668890866,0.07018995910436665,7.137350532282483e-05,8.681054797200222e-05,0.6157412298846476,0.37913726217985844,0.0365292980059703,40044,40156,-10.93452149937961,-7.216981671353505,-8.323068776129025,1,1,1.0,8,8,0
1593,1593,12.90059637820739,-0.15527579160018146,-0.01588925635156846,0.015820609020590126,0.15528442553473099,7.813092521047338e-05,0.00011187449334616735,4.381685166760658,19.199164900610374,0.29288512229136837,40346,40314,-7.938617985854005,29.494792579329612,6.592054092397885,1,1,1.0,10,10,0
1594,1594,12.90371222016024,-0.19723534081008154,-0.017778570480981415,0.017973131943168852,0.19861062897905768,0.0002021867575763281,0.00012365507150930395,1.7836498033542565,3.1814066210056775,0.17117497126946882,46890,46850,-38.76285739764291,31.581453696021356,-10.69283907834572,1,2,1.1,11,10,0
1595,1595,12.895176663512888,-0.11795909961298057,-0.00895827762720769,0.009141799094311231,0.119038374258845,8.752498828901167e-05,0.00028396923080476025,4.642740183738918,21.555036413704084,0.2920183873924139,42874,42830,-22.32461931641477,9.428048702054667,1.5457975354129423,1,1,1.0,17,17,0
1596,1596,12.89430526941564,-0.1768458687573695,-0.05231441071719889,0.05327523110862087,0.17154485276571646,0.0016135395893321913,0.00011265306010604175,0.10992430542781036,0.012083352923786537,0.0763808329798583,31486,31502,0.0,0.0,0.0,0,0,0.0,0,0,0
1597,1597,12.902825816684091,-0.13523966614439775,-0.03516369188936519,0.03753414624616713,0.1271049669486252,0.0020701118453831935,0.00011906211405801628,0.08836181054963428,0.007807809563609459,0.05639148868803609,32138,32092,0.0,0.0,0.0,0,0,0.0,0,0,0
1598,1598,12.903012624328786,-0.11096136471611881,-0.02764601100771813,0.02806000138510889,0.10788801194375669,0.0011188608112249199,0.0001148646740070377,0.06980156682571521,0.004872258731324787,0.045194105250694956,31995,31997,0.0,0.0,0.0,0,0,0.0,0,0,0
1599,1599,12.899704708515651,-7.979089102221336e-05,2.6066615605557786e-05,0.00015610020809453395,0.00023746811455409577,9.568113697522307e-05,8.81233823064583e-05,0.46842314285485,0.21942024076201522,0.005744564635200306,516,560,-8.79812091255558,8.722585930396567,-3.0211034990611436,1,1,1.0,9,9,0
1600,1600,12.90071370969015,-8.990567767650504e-05,2.263525467238736e-05,0.00014752494446801379,0.00022505951183249273,8.471360396145045e-05,8.422391022867035e-05,0.18783292792702294,0.0352812088136382,0.0018499658759021597,368,490,12.191506217421415,12.191506217421415,12.191506217421415,1,1,1.0,1,1,0
1601,1601,12.90653053759757,-8.925332544791331e-05,3.052501618405756e-05,0.00015316833919509776,0.0002471159031875558,8.655238309440705e-05,8.867575435293751e-05,0.16473487300291076,0.027137578383285132,0.003748242378929058,1022,1185,-7.9885443424847855,8.641008225596416,1.4188647159426222,1,1,1.0,7,7,0
1602,1602,12.898849757623248,-0.21795862209205635,-0.068182929884963,0.0683088007108621,0.21693291882882193,0.000880966257637894,0.0001025654491586208,0.13501560214424072,0.018229212822371898,0.09626064581991359,29454,29464,0.0,0.0,0.0,0,0,0.0,0,0,0
1603,1603,12.894752361815467,-0.17094004890175254,-0.05074875531070688,0.05025021036981059,0.17144894842827096,0.0012111986481144754,0.00010592845721601985,0.12722717626415073,0.016186754380149278,0.07611072661206492,31082,31068,-9.590691579241138,-8.452036408702359,-9.134190086677856,1,1,1.0,3,3,0
1604,1604,12.90145233219285,-0.13493611927076116,-0.03897884028406562,0.03876692792981906,0.135499419328097,0.0006186672978900631,0.0001067071307348405,0.10029228104246961,0.010058541636701708,0.059429231261289274,32355,32351,0.0,0.0,0.0,0,0,0.0,0,0,0
1605,1605,12.901260243022955,-0.15002128814630494,-0.05427174596178652,0.05522097251472324,0.1485419219268869,0.0003820408076129489,9.892562249961985e-05,0.09628507644252998,0.009270815945543843,0.07036916327887222,26941,26943,0.0,0.0,0.0,0,0,0.0,0,0,0
1606,1606,12.89883225099257,-0.11527949278236543,-0.039232893831798066,0.039470727682637374,0.11487936067078053,0.0004731728625451126,0.0001079100623206093,0.07085014955170249,0.005019743691498609,0.05235233323773988,26472,26488,0.0,0.0,0.0,0,0,0.0,0,0,0
1607,1607,12.895507945577487,-0.07167666221217014,-0.02172087318713628,0.022047893000588292,0.0713434854980893,0.00032105299152274114,0.00010914567474992205,0.044623488242692425,0.001991255702945709,0.031378293487854335,27165,27153,0.0,0.0,0.0,0,0,0.0,0,0,0
1608,1608,12.89903980988819,-4.379550261131015e-05,4.319765340010662e-05,0.00014530830907169556,0.0002146716336819619,0.00010526760785056766,9.495081354394088e-05,1.5348067083740282,2.3556316320699193,0.04362578369031455,2440,2544,-9.804592265044128,8.871196247277913,-1.0938951684698173,1,1,1.0,13,13,0
1609,1609,12.899371348880049,-7.605176365546027e-05,3.64265773731276e-05,0.00014022677332192757,0.00023719287503167757,8.374800926991277e-05,8.574491619117334e-05,1.611942855790017,2.598359770332476,0.03370934342018107,2012,2208,9.7156831603655,9.7156831603655,9.7156831603655,1,1,1.0,1,1,0
1610,1610,12.899518815658384,-0.00017066268486409797,1.857794626225484e-05,0.00016796658962192623,0.00034707147420043327,9.37414695538763e-05,9.10749183961968e-05,0.32257165682429084,0.10405247378636806,0.004834065652757802,1596,2000,-9.817866905479157,12.784519256086988,-2.309984631694557,1,1,1.0,9,9,0
1611,1611,12.906982121374021,-0.008993580315489956,-0.0005738835269539777,0.0007318574417904955,0.009310536822124137,9.703158353602248e-05,0.00010014321948300698,0.12282199446833633,0.015085242325180041,0.004410941237710394,13400,14033,0.0,0.0,0.0,0,0,0.0,0,0,0
1612,1612,12.88189562495693,-0.02122326763886697,-0.003705353961994895,0.003851164605615187,0.021528881508037043,9.134592039750089e-05,0.00012428141782147676,0.16028554815428986,0.02569145694712117,0.009597368037504297,18600,18782,0.0,0.0,0.0,0,0,0.0,0,0,0
1613,1613,12.908642790187109,1.0718618203142684e-05,5.17905815442532e-05,0.00016077997701469116,0.0002528071369322755,9.088151624148111e-05,0.00010914828096390601,0.18626174855400995,0.03469343897439723,0.0010294899680979683,98,156,0.0,0.0,0.0,0,0,0.0,0,0,0
1614,1614,12.89661644022,-0.2213428129499912,-0.04080120641318796,0.04063560543994027,0.22376569124202175,9.962509980532275e-05,0.0001060242743782262,0.1593252469551826,0.02538453431732992,0.08777046381259714,47852,47890,0.0,0.0,0.0,0,0,0.0,0,0,0
1615,1615,12.898927283303665,-0.20738710810872366,-0.031009555796128296,0.030423783118044057,0.209127051407614,0.00016942563109267894,0.00011406484530701483,0.14987662516129668,0.02246300276973983,0.07783734381064376,50572,50534,0.0,0.0,0.0,0,0,0.0,0,0,0
1616,1616,12.909999021261145,-0.11678571315566544,-0.015196724240245985,0.015271288541937267,0.11835630614506541,-5.684102699277105e-05,0.00010957972003657899,0.09486886586090909,0.009000101709735161,0.0446553787398109,43538,43496,0.0,0.0,0.0,0,0,0.0,0,0,0
1617,1617,12.899159824290042,-0.000119500429458963,1.3686511005417401e-05,0.00016696607335342506,0.0003328966325928384,8.826113604243346e-05,9.567627764103618e-05,0.004628799290050255,2.1425782867569747e-05,0.00036231745484527925,1160,1300,0.0,0.0,0.0,0,0,0.0,0,0,0
1618,1618,12.89649418345106,-0.0013244283779658915,-4.958892158501982e-05,0.0002166926096158761,0.0015243699778552332,7.84736013228482e-05,8.168703308005831e-05,0.0021930321217896653,4.809389887201282e-06,0.0005583862479993197,3324,3617,0.0,0.0,0.0,0,0,0.0,0,0,0
1619,1619,12.899087317311206,-0.0013439038977832497,-3.2338988408042724e-05,0.0002289605336498468,0.0015389754867529241,8.260228258194502e-05,8.942709151739747e-05,0.0077797431591923785,6.052440362300061e-05,0.0009496533268617657,4626,4890,0.0,0.0,0.0,0,0,0.0,0,0,0
1620,1620,12.895984598380096,-0.06613061168092713,-0.01875361552659016,0.018875746198446564,0.06679498377805915,-9.469413036100605e-05,0.00010938629244595227,0.05518656009644584,0.003045556415278628,0.03054586232428182,27840,27838,0.0,0.0,0.0,0,0,0.0,0,0,0
1621,1621,12.897766270189425,-0.06337217995931255,-0.015564668113190017,0.015769418786154343,0.0636937309361122,-1.126912758664389e-05,0.00011377672297056206,0.08120341701341001,0.006593994934653766,0.0322257531809715,33348,33298,0.0,0.0,0.0,0,0,0.0,0,0,0
1622,1622,12.905293841850801,-0.007955445744559596,-0.0008260305888594388,0.0010468001731158694,0.008129936930876606,0.00010877738264625236,0.00011070559740848663,0.011871646354344033,0.00014093598716260995,0.0034534288800504255,15732,16004,0.0,0.0,0.0,0,0,0.0,0,0,0
1623,1623,12.898909778030198,-0.06484241913932909,-0.0062279548681858365,0.00641306275453335,0.06575595984567006,0.00011625224636357956,0.00010262668143835648,0.18880491593804144,0.03564729628237089,0.034072228072243964,36237,36291,-9.186055506830701,9.456421941470673,3.9711588341370008,1,1,1.0,12,12,0
1624,1624,12.89901480507476,-0.12137497953292142,-0.018363915493258,0.018470652760362194,0.12134966697075728,0.00025971120383250224,9.247163215382338e-05,0.14720338449090095,0.021668836405576018,0.053436007862871455,47882,47914,-11.330496668969083,-7.232822958127159,-8.42314857698447,1,1,1.0,4,4,0
1625,1625,12.902920470252116,-0.1334729312242639,-0.023034775470429647,0.02273471599826493,0.13403786024055314,0.00027781379549907115,9.771696699055249e-05,0.1801340451862277,0.03244827423515392,0.0607691825077044,40925,40959,-9.404718319185424,-9.404718319185424,-9.404718319185424,1,1,1.0,1,1,0
1626,1626,12.89612504218273,-0.0026997345609636623,-3.3220917078136125e-05,0.00023338609753875694,0.002917128651685104,0.00011207590386408395,0.00010569923280941135,0.17843818801610548,0.03184018694247101,0.0033316957985550758,6838,7378,7.923914139572541,7.923914139572541,7.923914139572541,1,1,1.0,1,1,0
1627,1627,12.91143738681435,-0.009294428766942529,-0.0011888417739349677,0.0014087801400615163,0.009528830719352925,0.00012415723814562796,0.00010984793099947876,0.3525521633806777,0.12429302790439604,0.00814074226181236,13310,13600,0.0,0.0,0.0,0,0,0.0,0,0,0
1628,1628,12.89170066216707,-4.9684246231507244e-05,4.7302574390784e-05,0.00017807339048436788,0.0002628374351665741,0.0001204745294813847,0.00011244822733673148,0.13444945941575545,0.018076657137188874,0.0013505162207441631,296,341,0.0,0.0,0.0,0,0,0.0,0,0,0
1629,1629,12.898937286179505,-0.016467695712482744,-0.003688477502105325,0.003966740325768381,0.016518315508793846,6.978904595289492e-05,0.00010256449971581162,0.009616636176740011,9.247969135578473e-05,0.006404528078889849,5924,5840,0.0,0.0,0.0,0,0,0.0,0,0,0
1630,1630,12.90482657883537,-0.016633631706772078,-0.004060307746435399,0.004267230421110213,0.01676868328257495,0.00011437756246834851,0.00010077390213865465,0.009769409823786188,9.544136830509008e-05,0.006660177511196543,5728,5734,0.0,0.0,0.0,0,0,0.0,0,0,0
1631,1631,12.892658346588293,-0.0047415236654883225,-0.0002304679252793651,0.0004927521623110387,0.004844838263402273,0.00010048080735414189,0.00010936428919652467,0.0032283764706461564,1.0422414636221734e-05,0.0015901654154540687,3735,3715,0.0,0.0,0.0,0,0,0.0,0,0,0
1632,1632,12.90272617166939,-0.0031413406124478627,-0.00019673004091558255,0.0003966223643067368,0.00336878805505556,0.00011049149037845041,0.00010284764908273853,0.6684704868980023,0.44685279185365223,0.008081575245045892,5992,6328,-8.111378447967994,11.918662270798883,1.9036419114154448,2,2,2.0,2,1,0
1633,1633,12.895683580938877,-0.012431240555807289,-0.002986895142291779,0.0031996701848735487,0.012485612662053468,9.828075980955475e-05,8.87686925154187e-05,0.33014205693669935,0.10899377775839485,0.01265544017547443,10924,11064,-12.732336689078219,-7.34755054987364,-9.827413503860893,1,1,1.0,5,5,0
1634,1634,12.907091264870553,-0.012449330243622825,-0.0027828727791270325,0.0029904343572333403,0.012571794393501534,9.727785655577748e-05,0.0001002254758291176,0.8409788302203622,0.7072453928788089,0.021576865572020286,13780,14008,-8.413961049377637,9.297883742765402,0.2525251779323734,1,1,1.0,4,4,0
1635,1635,12.905333598836258,-0.0628685308877614,-0.014195440387350544,0.013921702898759825,0.06417791015938333,1.334726116297702e-06,9.969342633212654e-05,1.0354688965886327,1.0721958358024806,0.042360695897698995,23680,23666,13.956136751074348,13.956136751074348,13.956136751074348,1,1,1.0,1,1,0
1636,1636,12.902766030866797,-0.06734236018703399,-0.01681052065923616,0.016452910544288102,0.06914775846445487,-0.0001869981401938503,0.00010247216716129376,0.4488292183350935,0.20144766723129104,0.035631955493950866,25244,25248,-7.804638212791318,-7.804638212791318,-7.804638212791318,1,1,1.0,1,1,0
1637,1637,12.890799474221952,-0.045458555387174325,-0.009063418188657302,0.009007264827732175,0.04680328561560998,4.2726914276869365e-05,0.00010658193123828518,0.5074309490590229,0.2574861680629406,0.025363496872226075,24644,24646,-8.145465255816292,-8.145465255816292,-8.145465255816292,1,1,1.0,1,1,0
1638,1638,12.892060795543916,-5.451214184901686e-05,2.1577372017134167e-05,0.00017543450638224378,0.0002321244841103353,8.266946724466706e-05,9.426835611619525e-05,0.24023963654746666,0.05771508296845888,0.005476273012336587,707,706,-9.667012440063438,9.389986573037978,-0.16792618027588757,1,1,1.0,8,8,0
1639,1639,12.897182752664198,-5.308856397601147e-05,2.465960587549887e-05,0.00015858134660007295,0.00023366193214008346,7.934162452460924e-05,8.889835438047129e-05,0.01007298538223345,0.00010146503451068875,0.0001796617699195328,137,120,0.0,0.0,0.0,0,0,0.0,0,0,0
1640,1640,12.904965786396584,-5.163244133967737e-05,2.8181024397611054e-05,0.00018120440052449283,0.00022664119349506963,8.251362594702272e-05,9.499248084632549e-05,0.05583079286531121,0.003117077431969285,0.0005187939263465824,136,126,-9.683047791963784,-7.100398048879967,-8.391722920421875,1,1,1.0,2,2,0
1641,1641,12.895891794330753,-0.18833350076955568,-0.05931544153075308,0.05892854437884765,0.19011657198853982,-6.98974373385397e-05,0.00010044884257753157,0.1852075190821281,0.034301825124556845,0.08635957434421422,29261,29267,8.506186791863541,8.506186791863541,8.506186791863541,1,1,1.0,1,1,0
1642,1642,12.900563922387857,-0.1427141363683894,-0.040152228905367515,0.04062453353132778,0.14292452262596492,-3.3826488073929184e-05,0.00010836476129079303,0.21670954344036614,0.046963026218131934,0.06642752143353743,32171,32199,-7.482983085220022,9.62922484268491,4.475638562932943,1,1,1.0,4,4,0
1643,1643,12.89803662638535,-0.11407568380439805,-0.03100777051784087,0.03137315586483602,0.11421567180453773,-3.381258652623842e-05,0.00010616617049094848,0.14294681913160226,0.02043379309984301,0.04998768999124209,32716,32746,0.0,0.0,0.0,0,0,0.0,0,0,0
1644,1644,12.903883932216987,-0.08390355427128712,-0.01711444564363629,0.015850577476102412,0.0866057559613537,4.606302564968967e-05,0.00010819648737266022,0.0506638888126196,0.0025668296296174815,0.03202028418276773,21584,21516,0.0,0.0,0.0,0,0,0.0,0,0,0
1645,1645,12.901990982885929,-0.08122548374009834,-0.019345183540472988,0.01765660492057375,0.0844425441681482,-1.1397771258137013e-05,0.00010900563487249394,0.049503218611664714,0.0024505686529142675,0.03240510332107869,21621,21643,0.0,0.0,0.0,0,0,0.0,0,0,0
1646,1646,12.898757219104011,-0.031235916598784816,-0.0031031877702019095,0.0031059739244341245,0.03209383974022016,0.00010463851919162437,0.0001126722896548686,0.02015902370336894,0.0004063862366729908,0.010599014777796357,20531,21004,0.0,0.0,0.0,0,0,0.0,0,0,0
1647,1647,12.895495399014075,-0.007194603274392095,-0.0005384761314566333,0.0008014339705866291,0.007462553573089532,9.395390349453692e-05,0.00011492927679253993,3.0372423814092055,9.224841283428262,0.10403721124429129,5600,5760,31.478852994178467,31.478852994178467,31.478852994178467,1,1,1.0,1,1,0
1648,1648,12.898962292931309,-0.01427563711095665,-0.002846440776814063,0.0030153490444888575,0.014388583300951982,9.490379669330196e-05,0.00010580430165409511,1.1467012362760478,1.3149237252770165,0.04002148090078558,7612,7588,-18.158507775476906,17.175328461251723,-0.8386936958575651,1,2,1.125,9,8,0
1649,1649,12.907651677904646,-0.004288082522539226,-6.434407283606447e-05,0.0002733902029230517,0.004898259740842547,0.00010464599020743037,0.00011643943079244684,2.640026971760727,6.969742411624115,0.07605753156853182,4053,4286,-8.45119062638997,-7.1049019385746055,-7.798704356381249,1,1,1.0,5,5,0
1650,1650,12.89811575109369,-0.00044891136305726933,5.7630885446968705e-05,0.00014937270352888277,0.0008748187213827965,0.00010820642861553154,0.0001072759457933455,0.002280297376754798,5.199756126434814e-06,0.0006022343424524428,336,346,0.0,0.0,0.0,0,0,0.0,0,0,0
1651,1651,12.902576685527723,-0.005463150191011579,-0.00016928069381805244,0.00040108166805552514,0.0055362260868975,9.765759383739692e-05,0.00010628570462579231,0.0039043710459485703,1.5244113264441534e-05,0.0018055358193406936,3153,3576,0.0,0.0,0.0,0,0,0.0,0,0,0
1652,1652,12.899949559769706,-0.0063517602311172535,-0.0009989067043985056,0.0011934564848306017,0.006556392906044461,0.0001000233638688286,0.0001113375644323013,0.003981157454235162,1.5849614675412197e-05,0.002342902084149978,4872,5090,0.0,0.0,0.0,0,0,0.0,0,0,0
1653,1653,12.899639737914818,-0.29932280685822876,-0.03621363773346875,0.03523827519238942,0.3011685676593184,0.0001340687061821555,0.00010842843375171774,5.795500763594695,33.58782910082669,0.5622672079941449,57215,57239,-9.075924385476226,39.35547356817126,2.881999524463668,1,1,1.0,36,36,0
1654,1654,12.903114731090229,-0.22975829489680777,-0.02732682200633363,0.02708259646572353,0.23230332868600811,-2.189348099435051e-05,0.00010068648724299524,2.1517837284193564,4.630173213890307,0.21640445728843238,50172,50184,-32.011366249047775,21.472796484701785,-4.937496133917609,1,1,1.0,18,18,0
