,signal_id,measurement_id,entropy,n5,n25,n75,n95,median,mean,std,var,rms,no_zero_crossings,no_mean_crossings,min_height,max_height,mean_height,min_width,max_width,mean_width,num_detect_peak,num_true_peaks,fault
576,576,192,13.592365756649292,84268,84268,-0.1478482443061962,-0.01003480837236026,0.010179743052091794,0.1518824417090367,-1.3055829999331081e-05,-6.37886656073979e-08,0.12982632736330257,0.016854875276643404,0.051213966896184314,1.155084202799257,10.075126176981993,1.3723997034838342,1,3,1.0148367952522255,342,337,0
577,577,192,13.592365756649292,84268,84268,-0.1478482443061962,-0.01003480837236026,0.010179743052091794,0.1518824417090367,-1.3055829999331081e-05,-6.37886656073979e-08,0.12982632736330257,0.016854875276643404,0.051213966896184314,1.155084202799257,10.075126176981993,1.3723997034838342,1,3,1.0148367952522255,342,337,0
578,578,192,13.592365756649292,84268,84268,-0.1478482443061962,-0.01003480837236026,0.010179743052091794,0.1518824417090367,-1.3055829999331081e-05,-6.37886656073979e-08,0.12982632736330257,0.016854875276643404,0.051213966896184314,1.155084202799257,10.075126176981993,1.3723997034838342,1,3,1.0148367952522255,342,337,0
579,579,193,13.592365756649292,70750,70750,-0.08634083305388537,-0.003847629625344684,0.003806088050004597,0.08696911809504311,-4.537300775098174e-06,5.71539817889963e-09,0.25936794282781134,0.06727172976673082,0.03678464702699886,-0.899019967526284,74.68637133131107,0.05413356293431926,1,6,1.1142515736288965,118426,106283,0
580,580,193,13.592365756649292,70750,70750,-0.08634083305388537,-0.003847629625344684,0.003806088050004597,0.08696911809504311,-4.537300775098174e-06,5.71539817889963e-09,0.25936794282781134,0.06727172976673082,0.03678464702699886,-0.899019967526284,74.68637133131107,0.05413356293431926,1,6,1.1142515736288965,118426,106283,0
581,581,193,13.592365756649292,70750,70750,-0.08634083305388537,-0.003847629625344684,0.003806088050004597,0.08696911809504311,-4.537300775098174e-06,5.71539817889963e-09,0.25936794282781134,0.06727172976673082,0.03678464702699886,-0.899019967526284,74.68637133131107,0.05413356293431926,1,6,1.1142515736288965,118426,106283,0
582,582,194,13.592365756649292,80602,80602,-0.27297323929703654,-0.011581546308039314,0.011806002109304714,0.2665996189272276,4.4168533055000125e-05,-1.2944566096080037e-09,0.20889496907569644,0.04363710810513617,0.08515128091259766,-0.13392310544578656,2.1858931226902865,0.10665099622011312,1,6,1.1089386547843123,115476,104132,0
583,583,194,13.592365756649292,80602,80602,-0.27297323929703654,-0.011581546308039314,0.011806002109304714,0.2665996189272276,4.4168533055000125e-05,-1.2944566096080037e-09,0.20889496907569644,0.04363710810513617,0.08515128091259766,-0.13392310544578656,2.1858931226902865,0.10665099622011312,1,6,1.1089386547843123,115476,104132,0
584,584,194,13.592365756649292,80602,80602,-0.27297323929703654,-0.011581546308039314,0.011806002109304714,0.2665996189272276,4.4168533055000125e-05,-1.2944566096080037e-09,0.20889496907569644,0.04363710810513617,0.08515128091259766,-0.13392310544578656,2.1858931226902865,0.10665099622011312,1,6,1.1089386547843123,115476,104132,0
585,585,195,13.592365756649292,93864,93864,-0.236720234182933,-0.011104602853311718,0.011228111055817336,0.23202288583198516,2.8695121239152854e-06,-4.940173725503413e-08,0.19286399448185038,0.03719652036749521,0.0776239136438181,-0.048223547995483784,2.352325438366684,0.1051394781937379,1,5,1.107949590301404,115609,104345,0
586,586,195,13.592365756649292,93864,93864,-0.236720234182933,-0.011104602853311718,0.011228111055817336,0.23202288583198516,2.8695121239152854e-06,-4.940173725503413e-08,0.19286399448185038,0.03719652036749521,0.0776239136438181,-0.048223547995483784,2.352325438366684,0.1051394781937379,1,5,1.107949590301404,115609,104345,0
587,587,195,13.592365756649292,93864,93864,-0.236720234182933,-0.011104602853311718,0.011228111055817336,0.23202288583198516,2.8695121239152854e-06,-4.940173725503413e-08,0.19286399448185038,0.03719652036749521,0.0776239136438181,-0.048223547995483784,2.352325438366684,0.1051394781937379,1,5,1.107949590301404,115609,104345,0
588,588,196,13.592365756649292,50534,50534,-0.03761867271387587,-0.007270004206494707,0.0072231714913923994,0.03767148205954949,2.632987483153215e-06,1.0674008522000234e-08,1.1306529108593586,1.2783760048347406,0.05740771064706452,-1.1273576115753592,246.8511258622437,0.15628604530096998,1,9,1.1348274380638694,110943,97762,0
589,589,196,13.592365756649292,50534,50534,-0.03761867271387587,-0.007270004206494707,0.0072231714913923994,0.03767148205954949,2.632987483153215e-06,1.0674008522000234e-08,1.1306529108593586,1.2783760048347406,0.05740771064706452,-1.1273576115753592,246.8511258622437,0.15628604530096998,1,9,1.1348274380638694,110943,97762,0
590,590,196,13.592365756649292,50534,50534,-0.03761867271387587,-0.007270004206494707,0.0072231714913923994,0.03767148205954949,2.632987483153215e-06,1.0674008522000234e-08,1.1306529108593586,1.2783760048347406,0.05740771064706452,-1.1273576115753592,246.8511258622437,0.15628604530096998,1,9,1.1348274380638694,110943,97762,0
591,591,197,13.592365756649292,89618,89616,-0.21998369956787442,-0.0336785980674863,0.033068352948291135,0.22384823824805167,-8.890471546152412e-05,8.953172924788058e-07,0.15816522844759925,0.025016239489881263,0.08279028943035603,-0.5073288438580441,2.701306506295696,0.08433328186482751,1,4,1.078599515500474,122887,113932,0
592,592,197,13.592365756649292,89618,89616,-0.21998369956787442,-0.0336785980674863,0.033068352948291135,0.22384823824805167,-8.890471546152412e-05,8.953172924788058e-07,0.15816522844759925,0.025016239489881263,0.08279028943035603,-0.5073288438580441,2.701306506295696,0.08433328186482751,1,4,1.078599515500474,122887,113932,0
593,593,197,13.592365756649292,89618,89616,-0.21998369956787442,-0.0336785980674863,0.033068352948291135,0.22384823824805167,-8.890471546152412e-05,8.953172924788058e-07,0.15816522844759925,0.025016239489881263,0.08279028943035603,-0.5073288438580441,2.701306506295696,0.08433328186482751,1,4,1.078599515500474,122887,113932,0
594,594,198,13.592365756649292,119634,119634,-0.21687266989066262,-0.016274569600331468,0.016037401074058266,0.2180359819385897,-5.5480067800317556e-05,3.193532608232925e-08,4.637199281515898,21.503617176491563,0.3389428604596181,-0.5701630073228579,253.10614019436463,0.8425748268081753,1,8,1.136447329345382,133936,117855,0
595,595,198,13.592365756649292,119634,119634,-0.21687266989066262,-0.016274569600331468,0.016037401074058266,0.2180359819385897,-5.5480067800317556e-05,3.193532608232925e-08,4.637199281515898,21.503617176491563,0.3389428604596181,-0.5701630073228579,253.10614019436463,0.8425748268081753,1,8,1.136447329345382,133936,117855,0
596,596,198,13.592365756649292,119634,119634,-0.21687266989066262,-0.016274569600331468,0.016037401074058266,0.2180359819385897,-5.5480067800317556e-05,3.193532608232925e-08,4.637199281515898,21.503617176491563,0.3389428604596181,-0.5701630073228579,253.10614019436463,0.8425748268081753,1,8,1.136447329345382,133936,117855,0
597,597,199,13.592365756649292,35434,35434,-0.010827252006795617,-0.001163832609189397,0.001158306079156457,0.010959075212385015,-1.6178950055234509e-06,-4.249155426196637e-09,0.19672927829423564,0.03870240893817081,0.015369242444516922,8.156092438251004,90.24436406186723,16.315720078395074,1,2,1.2,24,20,0
598,598,199,13.592365756649292,35434,35434,-0.010827252006795617,-0.001163832609189397,0.001158306079156457,0.010959075212385015,-1.6178950055234509e-06,-4.249155426196637e-09,0.19672927829423564,0.03870240893817081,0.015369242444516922,8.156092438251004,90.24436406186723,16.315720078395074,1,2,1.2,24,20,0
599,599,199,13.592365756649292,35434,35434,-0.010827252006795617,-0.001163832609189397,0.001158306079156457,0.010959075212385015,-1.6178950055234509e-06,-4.249155426196637e-09,0.19672927829423564,0.03870240893817081,0.015369242444516922,8.156092438251004,90.24436406186723,16.315720078395074,1,2,1.2,24,20,0
600,600,200,13.592364023779174,13122,13122,-0.000994864833321385,-0.00016178984839054777,0.000157509363948094,0.000994597574188913,8.594238602555038e-06,-1.1925246482784484e-10,0.21366522044865047,0.0456528264293704,0.004853936263981529,4.429280638974873,74.39554117456822,12.936117379859006,1,3,1.325,53,40,0
601,601,200,13.592364023779174,13122,13122,-0.000994864833321385,-0.00016178984839054777,0.000157509363948094,0.000994597574188913,8.594238602555038e-06,-1.1925246482784484e-10,0.21366522044865047,0.0456528264293704,0.004853936263981529,4.429280638974873,74.39554117456822,12.936117379859006,1,3,1.325,53,40,0
602,602,200,13.592364023779174,13122,13122,-0.000994864833321385,-0.00016178984839054777,0.000157509363948094,0.000994597574188913,8.594238602555038e-06,-1.1925246482784484e-10,0.21366522044865047,0.0456528264293704,0.004853936263981529,4.429280638974873,74.39554117456822,12.936117379859006,1,3,1.325,53,40,0
603,603,201,13.592365756649292,78592,78592,-0.11186945467801584,-0.010376899267401818,0.010240360485259448,0.11290736896632472,2.3455732373278693e-05,7.1016830712914515e-09,1.3183391910086815,1.738018222549425,0.07387116476708773,-0.09031892850987311,246.7246516337492,0.15438414055378263,1,8,1.121357119981915,119050,106166,0
604,604,201,13.592365756649292,78592,78592,-0.11186945467801584,-0.010376899267401818,0.010240360485259448,0.11290736896632472,2.3455732373278693e-05,7.1016830712914515e-09,1.3183391910086815,1.738018222549425,0.07387116476708773,-0.09031892850987311,246.7246516337492,0.15438414055378263,1,8,1.121357119981915,119050,106166,0
605,605,201,13.592365756649292,78592,78592,-0.11186945467801584,-0.010376899267401818,0.010240360485259448,0.11290736896632472,2.3455732373278693e-05,7.1016830712914515e-09,1.3183391910086815,1.738018222549425,0.07387116476708773,-0.09031892850987311,246.7246516337492,0.15438414055378263,1,8,1.121357119981915,119050,106166,0
606,606,202,13.592365756649292,21384,21384,-0.007135272762455358,-0.0008985040949731626,0.0009010803190465655,0.007172120506456059,1.0698079826454432e-05,6.0421979011927074e-09,0.19414857188064066,0.03769366796329229,0.004795483393750271,5.8618555169340905,71.2717212917642,15.08810275112272,1,2,1.2857142857142858,36,28,0
607,607,202,13.592365756649292,21384,21384,-0.007135272762455358,-0.0008985040949731626,0.0009010803190465655,0.007172120506456059,1.0698079826454432e-05,6.0421979011927074e-09,0.19414857188064066,0.03769366796329229,0.004795483393750271,5.8618555169340905,71.2717212917642,15.08810275112272,1,2,1.2857142857142858,36,28,0
608,608,202,13.592365756649292,21384,21384,-0.007135272762455358,-0.0008985040949731626,0.0009010803190465655,0.007172120506456059,1.0698079826454432e-05,6.0421979011927074e-09,0.19414857188064066,0.03769366796329229,0.004795483393750271,5.8618555169340905,71.2717212917642,15.08810275112272,1,2,1.2857142857142858,36,28,0
609,609,203,13.592364023779174,240,240,-0.0001857205928432082,-0.00010484923926457057,9.618465989857938e-05,0.00018135499944116332,3.119920384264674e-06,1.2404207825440978e-10,0.05441977735593574,0.0029615121674696166,0.0005456348072563808,-0.0002208491638819865,15.500092084333355,0.0016257171522376672,1,5,1.110743140370959,99948,89983,0
610,610,203,13.592364023779174,240,240,-0.0001857205928432082,-0.00010484923926457057,9.618465989857938e-05,0.00018135499944116332,3.119920384264674e-06,1.2404207825440978e-10,0.05441977735593574,0.0029615121674696166,0.0005456348072563808,-0.0002208491638819865,15.500092084333355,0.0016257171522376672,1,5,1.110743140370959,99948,89983,0
611,611,203,13.592364023779174,240,240,-0.0001857205928432082,-0.00010484923926457057,9.618465989857938e-05,0.00018135499944116332,3.119920384264674e-06,1.2404207825440978e-10,0.05441977735593574,0.0029615121674696166,0.0005456348072563808,-0.0002208491638819865,15.500092084333355,0.0016257171522376672,1,5,1.110743140370959,99948,89983,0
612,612,204,13.592365756649292,84566,84566,-0.29115715351902766,-0.008172529916725235,0.008332693513111167,0.2849460278794693,3.136918472179673e-05,-2.803974265858061e-08,0.568211468164766,0.3228642725539589,0.10492281041379824,6.078819007885619,105.78857662382416,12.857518766523834,1,5,1.5283842794759825,350,229,0
613,613,204,13.592365756649292,84566,84566,-0.29115715351902766,-0.008172529916725235,0.008332693513111167,0.2849460278794693,3.136918472179673e-05,-2.803974265858061e-08,0.568211468164766,0.3228642725539589,0.10492281041379824,6.078819007885619,105.78857662382416,12.857518766523834,1,5,1.5283842794759825,350,229,0
614,614,204,13.592365756649292,84566,84566,-0.29115715351902766,-0.008172529916725235,0.008332693513111167,0.2849460278794693,3.136918472179673e-05,-2.803974265858061e-08,0.568211468164766,0.3228642725539589,0.10492281041379824,6.078819007885619,105.78857662382416,12.857518766523834,1,5,1.5283842794759825,350,229,0
615,615,205,13.592365756649292,70138,70138,-0.15230817660483176,-0.006095998009462811,0.00612446279345269,0.15073404776872829,3.518999650253818e-05,7.997663916280493e-09,0.1525254626932125,0.023264016769778555,0.05308967810026343,-0.7713069184757995,6.579290267376965,0.06337198065224753,1,4,1.1081809523809525,116359,105000,0
616,616,205,13.592365756649292,70138,70138,-0.15230817660483176,-0.006095998009462811,0.00612446279345269,0.15073404776872829,3.518999650253818e-05,7.997663916280493e-09,0.1525254626932125,0.023264016769778555,0.05308967810026343,-0.7713069184757995,6.579290267376965,0.06337198065224753,1,4,1.1081809523809525,116359,105000,0
617,617,205,13.592365756649292,70138,70138,-0.15230817660483176,-0.006095998009462811,0.00612446279345269,0.15073404776872829,3.518999650253818e-05,7.997663916280493e-09,0.1525254626932125,0.023264016769778555,0.05308967810026343,-0.7713069184757995,6.579290267376965,0.06337198065224753,1,4,1.1081809523809525,116359,105000,0
618,618,206,13.592365756649292,60746,60746,-0.2147990710406095,-0.06353883892527024,0.0672063151469322,0.20532094807261245,0.0012999277758041217,-2.7353146167479994e-08,0.36382921561905085,0.13237169813797378,0.09654224474645541,7.578816239164395,81.62567583946347,25.602436652683068,1,3,1.4838709677419355,46,31,0
619,619,206,13.592365756649292,60746,60746,-0.2147990710406095,-0.06353883892527024,0.0672063151469322,0.20532094807261245,0.0012999277758041217,-2.7353146167479994e-08,0.36382921561905085,0.13237169813797378,0.09654224474645541,7.578816239164395,81.62567583946347,25.602436652683068,1,3,1.4838709677419355,46,31,0
620,620,206,13.592365756649292,60746,60746,-0.2147990710406095,-0.06353883892527024,0.0672063151469322,0.20532094807261245,0.0012999277758041217,-2.7353146167479994e-08,0.36382921561905085,0.13237169813797378,0.09654224474645541,7.578816239164395,81.62567583946347,25.602436652683068,1,3,1.4838709677419355,46,31,0
621,621,207,13.592365756649292,500,500,-0.0003132726514731843,-0.0001185284705584877,0.00014165571879987127,0.0002518922136763635,7.818742666643175e-06,-5.075434138735817e-10,0.7286899766337039,0.530989082046428,0.005222876381083187,9.2815611210242,245.6230001310132,49.50606761624569,1,3,1.4166666666666667,34,24,0
622,622,207,13.592365756649292,500,500,-0.0003132726514731843,-0.0001185284705584877,0.00014165571879987127,0.0002518922136763635,7.818742666643175e-06,-5.075434138735817e-10,0.7286899766337039,0.530989082046428,0.005222876381083187,9.2815611210242,245.6230001310132,49.50606761624569,1,3,1.4166666666666667,34,24,0
623,623,207,13.592365756649292,500,500,-0.0003132726514731843,-0.0001185284705584877,0.00014165571879987127,0.0002518922136763635,7.818742666643175e-06,-5.075434138735817e-10,0.7286899766337039,0.530989082046428,0.005222876381083187,9.2815611210242,245.6230001310132,49.50606761624569,1,3,1.4166666666666667,34,24,0
624,624,208,13.592365756649292,83314,83316,-0.2484026318490635,-0.012012573310328456,0.012471280271354246,0.24262219873080887,5.142219674869608e-05,4.9534086567354864e-08,0.19904560790430387,0.03961915402599387,0.08017882916600538,-0.12227709375009077,2.31021424433132,0.10120906421332712,1,5,1.1129176119287223,114793,103146,0
625,625,208,13.592365756649292,83314,83316,-0.2484026318490635,-0.012012573310328456,0.012471280271354246,0.24262219873080887,5.142219674869608e-05,4.9534086567354864e-08,0.19904560790430387,0.03961915402599387,0.08017882916600538,-0.12227709375009077,2.31021424433132,0.10120906421332712,1,5,1.1129176119287223,114793,103146,0
626,626,208,13.592365756649292,83314,83316,-0.2484026318490635,-0.012012573310328456,0.012471280271354246,0.24262219873080887,5.142219674869608e-05,4.9534086567354864e-08,0.19904560790430387,0.03961915402599387,0.08017882916600538,-0.12227709375009077,2.31021424433132,0.10120906421332712,1,5,1.1129176119287223,114793,103146,0
627,627,209,13.592364023779174,2638,2638,-0.0002970401903651165,-9.07079247809417e-05,8.964799610744478e-05,0.00029079849480391213,1.7179263096522845e-06,4.6556434556127933e-10,0.33460678440089253,0.11196170016710537,0.005154587449707017,-0.6632836109035782,95.4352684893349,0.017928103094038136,1,4,1.1078759052148948,103418,93348,0
628,628,209,13.592364023779174,2638,2638,-0.0002970401903651165,-9.07079247809417e-05,8.964799610744478e-05,0.00029079849480391213,1.7179263096522845e-06,4.6556434556127933e-10,0.33460678440089253,0.11196170016710537,0.005154587449707017,-0.6632836109035782,95.4352684893349,0.017928103094038136,1,4,1.1078759052148948,103418,93348,0
629,629,209,13.592364023779174,2638,2638,-0.0002970401903651165,-9.07079247809417e-05,8.964799610744478e-05,0.00029079849480391213,1.7179263096522845e-06,4.6556434556127933e-10,0.33460678440089253,0.11196170016710537,0.005154587449707017,-0.6632836109035782,95.4352684893349,0.017928103094038136,1,4,1.1078759052148948,103418,93348,0
630,630,210,13.592365756649292,63672,63670,-0.21013250476060863,-0.07471789032419629,0.07374663160272332,0.2135536699255909,-0.0012055339725662861,-1.3380619724094212e-07,0.13429401683822498,0.018034882958545453,0.0979624720972936,0.3872790342637433,3.8490751881803256,0.5559798182129957,1,3,1.080681818181818,2853,2640,0
631,631,210,13.592365756649292,63672,63670,-0.21013250476060863,-0.07471789032419629,0.07374663160272332,0.2135536699255909,-0.0012055339725662861,-1.3380619724094212e-07,0.13429401683822498,0.018034882958545453,0.0979624720972936,0.3872790342637433,3.8490751881803256,0.5559798182129957,1,3,1.080681818181818,2853,2640,0
632,632,210,13.592365756649292,63672,63670,-0.21013250476060863,-0.07471789032419629,0.07374663160272332,0.2135536699255909,-0.0012055339725662861,-1.3380619724094212e-07,0.13429401683822498,0.018034882958545453,0.0979624720972936,0.3872790342637433,3.8490751881803256,0.5559798182129957,1,3,1.080681818181818,2853,2640,0
633,633,211,13.592365756649292,86420,86420,-0.09058650661986403,-0.004529682369977195,0.004502429418399068,0.09090845532613727,1.022524342086939e-05,7.340197222726463e-09,0.16844793258206833,0.028374705991173036,0.035334176027459335,-0.491141967583399,18.43085141366946,0.05304619437504996,1,7,1.1353452429487416,122531,107924,0
634,634,211,13.592365756649292,86420,86420,-0.09058650661986403,-0.004529682369977195,0.004502429418399068,0.09090845532613727,1.022524342086939e-05,7.340197222726463e-09,0.16844793258206833,0.028374705991173036,0.035334176027459335,-0.491141967583399,18.43085141366946,0.05304619437504996,1,7,1.1353452429487416,122531,107924,0
635,635,211,13.592365756649292,86420,86420,-0.09058650661986403,-0.004529682369977195,0.004502429418399068,0.09090845532613727,1.022524342086939e-05,7.340197222726463e-09,0.16844793258206833,0.028374705991173036,0.035334176027459335,-0.491141967583399,18.43085141366946,0.05304619437504996,1,7,1.1353452429487416,122531,107924,0
636,636,212,13.592365756649292,55270,55270,-0.2581595768617209,-0.08998256391429393,0.0839750162143682,0.2737991293833921,-0.0024389812967520186,-1.089137677278063e-06,0.24910832021330917,0.06205495519949658,0.12075562363344138,2.171128883740936,51.86947114667409,9.812925742506264,1,6,1.6590909090909092,73,44,0
637,637,212,13.592365756649292,55270,55270,-0.2581595768617209,-0.08998256391429393,0.0839750162143682,0.2737991293833921,-0.0024389812967520186,-1.089137677278063e-06,0.24910832021330917,0.06205495519949658,0.12075562363344138,2.171128883740936,51.86947114667409,9.812925742506264,1,6,1.6590909090909092,73,44,0
638,638,212,13.592365756649292,55270,55270,-0.2581595768617209,-0.08998256391429393,0.0839750162143682,0.2737991293833921,-0.0024389812967520186,-1.089137677278063e-06,0.24910832021330917,0.06205495519949658,0.12075562363344138,2.171128883740936,51.86947114667409,9.812925742506264,1,6,1.6590909090909092,73,44,0
639,639,213,13.592362290909056,520,520,-0.00022683821135860427,-8.807227660501127e-05,9.479569677361965e-05,0.00022646069801375291,-4.301973888232169e-06,1.4115351518820772e-10,0.12618690479506373,0.015923134941758475,0.0017365932729759284,-0.18329565446034568,28.083288556069064,0.00601749892585491,1,4,1.111715146115065,98568,88663,0
640,640,213,13.592362290909056,520,520,-0.00022683821135860427,-8.807227660501127e-05,9.479569677361965e-05,0.00022646069801375291,-4.301973888232169e-06,1.4115351518820772e-10,0.12618690479506373,0.015923134941758475,0.0017365932729759284,-0.18329565446034568,28.083288556069064,0.00601749892585491,1,4,1.111715146115065,98568,88663,0
641,641,213,13.592362290909056,520,520,-0.00022683821135860427,-8.807227660501127e-05,9.479569677361965e-05,0.00022646069801375291,-4.301973888232169e-06,1.4115351518820772e-10,0.12618690479506373,0.015923134941758475,0.0017365932729759284,-0.18329565446034568,28.083288556069064,0.00601749892585491,1,4,1.111715146115065,98568,88663,0
642,642,214,13.592365756649292,63152,63154,-0.054440644690392934,-0.006280528396880758,0.006261495210548418,0.05655595534600305,2.4075368266096575e-05,-2.6211095629614134e-07,0.14904113227484483,0.022213259109767798,0.031195861942509173,-0.8214220876202099,20.039854371490613,0.0397268096375667,1,5,1.122593767639216,115351,102754,0
643,643,214,13.592365756649292,63152,63154,-0.054440644690392934,-0.006280528396880758,0.006261495210548418,0.05655595534600305,2.4075368266096575e-05,-2.6211095629614134e-07,0.14904113227484483,0.022213259109767798,0.031195861942509173,-0.8214220876202099,20.039854371490613,0.0397268096375667,1,5,1.122593767639216,115351,102754,0
644,644,214,13.592365756649292,63152,63154,-0.054440644690392934,-0.006280528396880758,0.006261495210548418,0.05655595534600305,2.4075368266096575e-05,-2.6211095629614134e-07,0.14904113227484483,0.022213259109767798,0.031195861942509173,-0.8214220876202099,20.039854371490613,0.0397268096375667,1,5,1.122593767639216,115351,102754,0
645,645,215,13.592365756649292,41450,41450,-0.053027966328687975,-0.010164186100270811,0.010260044164494692,0.052829574826935025,4.660808774659131e-05,4.016289093995781e-08,1.154655609814325,1.333229577275691,0.05309393961029868,-1.5757664135913796,190.8537938875034,0.12513125669691572,1,8,1.0878013529518036,108382,99634,0
646,646,215,13.592365756649292,41450,41450,-0.053027966328687975,-0.010164186100270811,0.010260044164494692,0.052829574826935025,4.660808774659131e-05,4.016289093995781e-08,1.154655609814325,1.333229577275691,0.05309393961029868,-1.5757664135913796,190.8537938875034,0.12513125669691572,1,8,1.0878013529518036,108382,99634,0
647,647,215,13.592365756649292,41450,41450,-0.053027966328687975,-0.010164186100270811,0.010260044164494692,0.052829574826935025,4.660808774659131e-05,4.016289093995781e-08,1.154655609814325,1.333229577275691,0.05309393961029868,-1.5757664135913796,190.8537938875034,0.12513125669691572,1,8,1.0878013529518036,108382,99634,0
648,648,216,13.592365756649292,64994,64996,-0.09552712865128585,-0.00689692767715222,0.006856349281918139,0.0950754117281895,8.676300371490697e-06,-2.0345025409536435e-07,0.4539516240085498,0.20607207693999977,0.043319572895879115,-0.9083721504744933,132.75683054264775,0.06653242437523281,1,7,1.1250740677026587,117721,104634,0
649,649,216,13.592365756649292,64994,64996,-0.09552712865128585,-0.00689692767715222,0.006856349281918139,0.0950754117281895,8.676300371490697e-06,-2.0345025409536435e-07,0.4539516240085498,0.20607207693999977,0.043319572895879115,-0.9083721504744933,132.75683054264775,0.06653242437523281,1,7,1.1250740677026587,117721,104634,0
650,650,216,13.592365756649292,64994,64996,-0.09552712865128585,-0.00689692767715222,0.006856349281918139,0.0950754117281895,8.676300371490697e-06,-2.0345025409536435e-07,0.4539516240085498,0.20607207693999977,0.043319572895879115,-0.9083721504744933,132.75683054264775,0.06653242437523281,1,7,1.1250740677026587,117721,104634,0
651,651,217,13.592362290909056,866,866,-0.002179966770032382,-0.00010800964470014662,0.00010320470063840403,0.0018290904980588607,-2.1277841209865755e-05,-2.280387349593465e-10,0.0032965317207770727,1.0867121386089447e-05,0.0009641510762572314,0.0034543815928813615,0.05125898260451578,0.009781833673834608,1,2,1.0754316873674643,3550,3301,0
652,652,217,13.592362290909056,866,866,-0.002179966770032382,-0.00010800964470014662,0.00010320470063840403,0.0018290904980588607,-2.1277841209865755e-05,-2.280387349593465e-10,0.0032965317207770727,1.0867121386089447e-05,0.0009641510762572314,0.0034543815928813615,0.05125898260451578,0.009781833673834608,1,2,1.0754316873674643,3550,3301,0
653,653,217,13.592362290909056,866,866,-0.002179966770032382,-0.00010800964470014662,0.00010320470063840403,0.0018290904980588607,-2.1277841209865755e-05,-2.280387349593465e-10,0.0032965317207770727,1.0867121386089447e-05,0.0009641510762572314,0.0034543815928813615,0.05125898260451578,0.009781833673834608,1,2,1.0754316873674643,3550,3301,0
654,654,218,13.592365756649292,70663,70663,-0.19413536770602796,-0.0072012820919913345,0.007216063984285093,0.18878867089304058,6.566285890796664e-06,-3.534153210134472e-08,0.1665162451384795,0.027727659895018204,0.06207292208527822,-0.01980105888006989,3.047710383527912,0.08537989342799829,1,3,1.105865893874288,110664,100070,0
655,655,218,13.592365756649292,70663,70663,-0.19413536770602796,-0.0072012820919913345,0.007216063984285093,0.18878867089304058,6.566285890796664e-06,-3.534153210134472e-08,0.1665162451384795,0.027727659895018204,0.06207292208527822,-0.01980105888006989,3.047710383527912,0.08537989342799829,1,3,1.105865893874288,110664,100070,0
656,656,218,13.592365756649292,70663,70663,-0.19413536770602796,-0.0072012820919913345,0.007216063984285093,0.18878867089304058,6.566285890796664e-06,-3.534153210134472e-08,0.1665162451384795,0.027727659895018204,0.06207292208527822,-0.01980105888006989,3.047710383527912,0.08537989342799829,1,3,1.105865893874288,110664,100070,0
657,657,219,13.592365756649292,77278,77278,-0.06890429804758574,-0.008302153006762403,0.008544585186507803,0.06995807330157076,4.959298564699566e-06,-2.0160704852995833e-09,0.08985132056762325,0.008073259807745797,0.030899346817848575,0.8363713884856292,10.438427301940482,1.4769042153211493,1,3,1.1383928571428572,255,224,0
658,658,219,13.592365756649292,77278,77278,-0.06890429804758574,-0.008302153006762403,0.008544585186507803,0.06995807330157076,4.959298564699566e-06,-2.0160704852995833e-09,0.08985132056762325,0.008073259807745797,0.030899346817848575,0.8363713884856292,10.438427301940482,1.4769042153211493,1,3,1.1383928571428572,255,224,0
659,659,219,13.592365756649292,77278,77278,-0.06890429804758574,-0.008302153006762403,0.008544585186507803,0.06995807330157076,4.959298564699566e-06,-2.0160704852995833e-09,0.08985132056762325,0.008073259807745797,0.030899346817848575,0.8363713884856292,10.438427301940482,1.4769042153211493,1,3,1.1383928571428572,255,224,0
660,660,220,13.592365756649292,104124,104128,-0.2522099695730667,-0.03242278792560249,0.032033673359011416,0.25460364362265564,5.895720913429159e-05,-9.071995397034397e-07,4.080374023327677,16.64945217024729,0.31143285506283136,0.004631683149137089,253.53854830392487,1.156526258029486,1,9,1.1144383188566744,84295,75639,0
661,661,220,13.592365756649292,104124,104128,-0.2522099695730667,-0.03242278792560249,0.032033673359011416,0.25460364362265564,5.895720913429159e-05,-9.071995397034397e-07,4.080374023327677,16.64945217024729,0.31143285506283136,0.004631683149137089,253.53854830392487,1.156526258029486,1,9,1.1144383188566744,84295,75639,0
662,662,220,13.592365756649292,104124,104128,-0.2522099695730667,-0.03242278792560249,0.032033673359011416,0.25460364362265564,5.895720913429159e-05,-9.071995397034397e-07,4.080374023327677,16.64945217024729,0.31143285506283136,0.004631683149137089,253.53854830392487,1.156526258029486,1,9,1.1144383188566744,84295,75639,0
663,663,221,13.592364023779174,7368,7366,-0.004262028232025372,-0.000167800682874919,0.00014903840780267075,0.004257548558978456,1.921743201549475e-05,-8.519628759797979e-09,3.2431490979554516,10.518016071569258,0.11704708176263376,-1.585425063272858,243.9373242741301,0.40578245202920993,1,9,1.1099387017341646,105927,95435,0
664,664,221,13.592364023779174,7368,7366,-0.004262028232025372,-0.000167800682874919,0.00014903840780267075,0.004257548558978456,1.921743201549475e-05,-8.519628759797979e-09,3.2431490979554516,10.518016071569258,0.11704708176263376,-1.585425063272858,243.9373242741301,0.40578245202920993,1,9,1.1099387017341646,105927,95435,0
